Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Algorithm Development,Creativity,AI Ethics and Governance,API Development,Curiosity,Project Management,Business Acumen,Communication,AI Frameworks and Libraries,IoT Integration,Cloud Computing,Programming Languages,Big Data Technologies,Ethical Considerations,Data Analysis,Computer Vision,Software Engineering Principles,Market Analysis,Adaptability,Data Visualization,Edge Computing,Natural Language Processing (NLP),Problem-Solving,Robotics,Database Management,Data Engineering,Model Training and Evaluation,ETL Processes,Deep Learning,DevOps,Presentation Skills,Collaboration,Machine Learning Algorithms,Leadership,Critical Thinking,Data Preprocessing,Data-Driven Decision Making,Attention to Detail,Programming
472109847,Richard,Bates,Richard.Bates000@mymdc.net,Data Analytics,Marketing Analyst,10,30000,High,2.47,Very Low,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
888652964,Christopher,Clayton,Christopher.Clayton000@mymdc.net,Data Analytics,Marketing Analyst,17,74447,Medium,2.21,Very Low,True,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
667921523,Andrew,Mcdonald,Andrew.Mcdonald000@mymdc.net,Data Analytics,Business Intelligence Analyst,38,30000,High,2.94,Low,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134584302,Eric,Reyes,Eric.Reyes000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,23,30000,High,2.61,Low,False,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1
528499478,Donald,King,Donald.King000@mymdc.net,Data Analytics,Business Intelligence Analyst,6,70315,Medium,2.64,Low,True,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
774496124,Corey,Hartman,Corey.Hartman000@mymdc.net,Applied Artificial Intelligence,AI Engineer,31,30000,High,2.03,Very Low,False,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
958488135,Sara,Burgess,Sara.Burgess000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,17,30000,High,2.05,Very Low,False,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
480363707,Gary,Velez,Gary.Velez000@mymdc.net,Applied Artificial Intelligence,AI Engineer,13,30000,High,3.78,High,False,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
799607988,Lisa,Vaughn,Lisa.Vaughn000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,31,94909,High,3.4,Medium,True,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
585292154,Jesus,Estrada,Jesus.Estrada000@mymdc.net,Data Analytics,Marketing Analyst,20,30000,High,2.97,Low,False,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1
956412400,Mathew,Weiss,Mathew.Weiss000@mymdc.net,Data Analytics,Operations Analyst,16,30000,High,2.75,Low,False,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
735183038,Kristin,Thomas,Kristin.Thomas000@mymdc.net,Data Analytics,Marketing Analyst,38,30000,High,2.61,Low,False,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190694661,Joshua,Cooke,Joshua.Cooke000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,4,105312,High,2.69,Low,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
832507767,Meagan,Calhoun,Meagan.Calhoun000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,35,30000,High,2.76,Low,False,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
292687839,Michael,Cooper,Michael.Cooper000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,36,87494,High,2.67,Low,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
209702693,Lauren,Murray,Lauren.Murray000@mymdc.net,Data Analytics,Data Scientist,37,30000,High,3.27,Medium,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
658997599,Cassie,Robinson,Cassie.Robinson000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,10,30000,High,3.28,Medium,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
929827878,Steven,Aguilar,Steven.Aguilar000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,9,109903,High,2.98,Low,True,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
467408288,Robert,Mason,Robert.Mason000@mymdc.net,Data Analytics,Business Intelligence Analyst,35,87834,High,3.28,Medium,True,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
183275707,Thomas,Reynolds,Thomas.Reynolds000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,15,98372,High,3.59,High,True,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
748831449,Lisa,Harris,Lisa.Harris000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,20,30000,High,3.59,High,False,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0
270412779,Michelle,Williams,Michelle.Williams000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,21,30000,High,2.67,Low,False,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1
454882007,Zachary,Galloway,Zachary.Galloway000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,30,30000,High,3.5,Medium,False,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
959434652,Katherine,Chen,Katherine.Chen000@mymdc.net,Data Analytics,Operations Analyst,23,30000,High,2.2,Very Low,False,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0
308891787,Alexandra,Hensley,Alexandra.Hensley000@mymdc.net,Data Analytics,Operations Analyst,3,30000,High,2.13,Very Low,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
184212895,Lawrence,Padilla,Lawrence.Padilla000@mymdc.net,Applied Artificial Intelligence,AI Engineer,16,30000,High,2.11,Very Low,False,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
435382741,April,Dunlap,April.Dunlap000@mymdc.net,Data Analytics,Data Analyst,36,30000,High,2.46,Very Low,False,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577353509,Troy,Jordan,Troy.Jordan000@mymdc.net,Data Analytics,Data Analyst,29,72842,Medium,2.13,Very Low,True,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0
148474911,Jeffrey,Anderson,Jeffrey.Anderson000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,6,30000,High,3.38,Medium,False,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670373087,Tracey,Collins,Tracey.Collins000@mymdc.net,Data Analytics,Data Scientist,17,82552,High,3.01,Medium,True,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
631799044,Catherine,Webb,Catherine.Webb000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,22,105349,High,3.05,Medium,True,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1
293487107,Levi,Duran,Levi.Duran000@mymdc.net,Applied Artificial Intelligence,AI Engineer,18,94321,High,2.14,Very Low,True,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1
406589850,Roberto,Hawkins,Roberto.Hawkins000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,15,30000,High,3.87,High,False,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
973562316,Kyle,Park,Kyle.Park000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,23,30000,High,2.52,Low,False,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
800207113,Brandon,Hendrix,Brandon.Hendrix000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,7,80376,High,3.48,Medium,True,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
117607965,Joshua,Henderson,Joshua.Henderson000@mymdc.net,Data Analytics,Operations Analyst,9,69566,Medium,2.14,Very Low,True,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416154989,Roger,Webb,Roger.Webb000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,16,93317,High,2.45,Very Low,True,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
774626872,Natalie,Wright,Natalie.Wright000@mymdc.net,Data Analytics,Business Intelligence Analyst,4,71367,Medium,2.72,Low,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
191397566,Julie,White,Julie.White000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,38,105814,High,2.28,Very Low,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
394921359,Robert,Williamson,Robert.Williamson000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,3,100794,High,3.16,Medium,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
901287988,Elizabeth,Franco,Elizabeth.Franco000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,38,81589,High,2.24,Very Low,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
394212503,Raymond,Fields,Raymond.Fields000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,30,88034,High,2.92,Low,True,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
421248943,Ronald,Gutierrez,Ronald.Gutierrez000@mymdc.net,Data Analytics,Marketing Analyst,8,30000,High,2.99,Low,False,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
614131779,Christina,Brown,Christina.Brown000@mymdc.net,Data Analytics,Marketing Analyst,5,78025,Medium,2.45,Very Low,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
512678246,Christopher,Barajas,Christopher.Barajas000@mymdc.net,Data Analytics,Data Analyst,8,81666,High,2.88,Low,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
283276882,Daniel,Rodriguez,Daniel.Rodriguez000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,2,30000,High,3.26,Medium,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255417587,Steven,Cruz,Steven.Cruz000@mymdc.net,Applied Artificial Intelligence,AI Engineer,5,30000,High,3.16,Medium,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
192335256,Mary,Jones,Mary.Jones000@mymdc.net,Applied Artificial Intelligence,AI Engineer,38,85174,High,2.96,Low,True,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157802013,Penny,Hines,Penny.Hines000@mymdc.net,Data Analytics,Operations Analyst,18,89158,High,2.58,Low,True,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
985124425,Marvin,Mcconnell,Marvin.Mcconnell000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,24,30000,High,3.1,Medium,False,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
163495723,Roger,Trujillo,Roger.Trujillo000@mymdc.net,Applied Artificial Intelligence,AI Engineer,37,30000,High,3.95,High,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
141738760,Deborah,Porter,Deborah.Porter000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,11,106784,High,3.93,High,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
340431025,Jacob,Dawson,Jacob.Dawson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,24,96402,High,2.93,Low,True,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1
133275808,Haley,King,Haley.King000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,21,96114,High,2.35,Very Low,True,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0
645958072,Katherine,Murphy,Katherine.Murphy000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,32,93675,High,2.3,Very Low,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
468979984,Jacqueline,Dyer,Jacqueline.Dyer000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,32,30000,High,2.82,Low,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
196603982,Heather,Parks,Heather.Parks000@mymdc.net,Data Analytics,Data Scientist,38,30000,High,2.01,Very Low,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
939914280,Yolanda,Walker,Yolanda.Walker000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,35,90894,High,2.42,Very Low,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
341856496,Melissa,Rodriguez,Melissa.Rodriguez000@mymdc.net,Data Analytics,Data Analyst,28,30000,High,3.03,Medium,False,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
305271612,Thomas,Robinson,Thomas.Robinson000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,33,30000,High,3.11,Medium,False,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
470117583,Heather,Reese,Heather.Reese000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,35,107344,High,2.52,Low,True,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
937243952,Joshua,Anderson,Joshua.Anderson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,5,82693,High,2.29,Very Low,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
743437442,Lisa,Rice,Lisa.Rice000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,27,30000,High,3.0,Low,False,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
230775940,Alyssa,Jordan,Alyssa.Jordan000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,9,30000,High,3.06,Medium,False,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
750554753,Jacob,Guzman,Jacob.Guzman000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,15,84889,High,3.76,High,True,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
620416607,Darlene,Day,Darlene.Day000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,7,102598,High,2.33,Very Low,True,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
461191851,Jennifer,Rodriguez,Jennifer.Rodriguez000@mymdc.net,Data Analytics,Data Scientist,33,79687,Medium,2.76,Low,True,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
249261701,Melissa,Walker,Melissa.Walker000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,5,96118,High,2.45,Very Low,True,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
157662818,Jonathan,Chen,Jonathan.Chen000@mymdc.net,Data Analytics,Business Intelligence Analyst,12,90159,High,2.44,Very Low,True,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
365536994,Michele,Lin,Michele.Lin000@mymdc.net,Applied Artificial Intelligence,AI Engineer,12,30000,High,3.08,Medium,False,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
974888943,Rebecca,Soto,Rebecca.Soto000@mymdc.net,Data Analytics,Data Analyst,7,68601,Medium,3.52,High,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
576507292,Nicole,Lopez,Nicole.Lopez000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,26,109365,High,3.06,Medium,True,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0
328532838,Alexandra,Santos,Alexandra.Santos000@mymdc.net,Data Analytics,Data Scientist,33,93498,High,2.12,Very Low,True,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
319753064,Calvin,Kramer,Calvin.Kramer000@mymdc.net,Data Analytics,Data Scientist,6,30000,High,2.24,Very Low,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
889255456,Jeffery,Kramer,Jeffery.Kramer000@mymdc.net,Data Analytics,Data Analyst,13,86308,High,3.0,Low,True,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
753673789,John,Flores,John.Flores000@mymdc.net,Data Analytics,Marketing Analyst,5,92382,High,2.45,Very Low,True,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258737190,Sharon,Gonzalez,Sharon.Gonzalez000@mymdc.net,Data Analytics,Marketing Analyst,28,82271,High,2.92,Low,True,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1
714387942,Brian,Garcia,Brian.Garcia000@mymdc.net,Data Analytics,Marketing Analyst,8,65045,Medium,2.86,Low,True,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
347963354,Joseph,Phillips,Joseph.Phillips000@mymdc.net,Data Analytics,Marketing Analyst,21,78961,Medium,3.65,High,True,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0
388494465,Raymond,Campbell,Raymond.Campbell000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,25,30000,High,2.71,Low,False,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
204405276,Sheila,Mendez,Sheila.Mendez000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,27,30000,High,2.53,Low,False,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1
368375367,Tommy,Cochran,Tommy.Cochran000@mymdc.net,Data Analytics,Operations Analyst,4,65057,Medium,3.19,Medium,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
787231606,Cody,Monroe,Cody.Monroe000@mymdc.net,Applied Artificial Intelligence,AI Engineer,26,91002,High,2.47,Very Low,True,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
477353369,Henry,Stout,Henry.Stout000@mymdc.net,Data Analytics,Data Analyst,19,30000,High,2.42,Very Low,False,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
198787716,Donald,Harmon,Donald.Harmon000@mymdc.net,Data Analytics,Marketing Analyst,27,30000,High,2.49,Very Low,False,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
493689925,Marc,Sanchez,Marc.Sanchez000@mymdc.net,Data Analytics,Data Analyst,12,78536,Medium,3.07,Medium,True,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
499556729,Tammie,Gonzales,Tammie.Gonzales000@mymdc.net,Data Analytics,Data Scientist,7,30000,High,3.79,High,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
212563410,Robert,Richardson,Robert.Richardson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,9,85735,High,2.81,Low,True,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
350619347,Cynthia,Barker,Cynthia.Barker000@mymdc.net,Data Analytics,Business Intelligence Analyst,26,74989,Medium,3.02,Medium,True,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
247466073,Yesenia,Fisher,Yesenia.Fisher000@mymdc.net,Data Analytics,Data Analyst,39,80018,High,2.86,Low,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500484680,Steven,Davis,Steven.Davis000@mymdc.net,Applied Artificial Intelligence,AI Engineer,19,30000,High,3.02,Medium,False,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
536625033,Robert,Frazier,Robert.Frazier000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,28,30000,High,3.37,Medium,False,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
294952537,Melissa,Chambers,Melissa.Chambers000@mymdc.net,Applied Artificial Intelligence,AI Engineer,28,109776,High,3.23,Medium,True,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0
