Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Algorithm Development,Creativity,AI Ethics and Governance,API Development,Curiosity,Project Management,Business Acumen,Communication,AI Frameworks and Libraries,IoT Integration,Cloud Computing,Programming Languages,Big Data Technologies,Ethical Considerations,Data Analysis,Computer Vision,Software Engineering Principles,Market Analysis,Adaptability,Data Visualization,Edge Computing,Natural Language Processing (NLP),Problem-Solving,Robotics,Database Management,Data Engineering,Model Training and Evaluation,ETL Processes,Deep Learning,DevOps,Presentation Skills,Collaboration,Machine Learning Algorithms,Leadership,Critical Thinking,Data Preprocessing,Data-Driven Decision Making,Attention to Detail,Programming
273213747,Brittany,Sanchez,Brittany.Sanchez000@mymdc.net,Data Analytics,Data Analyst,5,87214,High,2.63,Low,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
857253409,Taylor,Mcguire,Taylor.Mcguire000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,20,30000,High,2.92,Low,FALSE,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0
235715039,Tracy,Bullock,Tracy.Bullock000@mymdc.net,Data Analytics,Data Analyst,3,72090,Medium,2.24,Very Low,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
117607965,Joshua,Henderson,Joshua.Henderson000@mymdc.net,Data Analytics,Operations Analyst,9,69566,Medium,2.14,Very Low,TRUE,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
718497026,Michael,Maxwell,Michael.Maxwell000@mymdc.net,Data Analytics,Data Scientist,7,30000,High,2.05,Very Low,FALSE,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
767259959,Chelsey,Wells,Chelsey.Wells000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,38,83061,High,2.14,Very Low,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636669878,Vanessa,Calderon,Vanessa.Calderon000@mymdc.net,Data Analytics,Marketing Analyst,35,30000,High,2.98,Low,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
446416930,Laura,Potts,Laura.Potts000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,14,30000,High,2.88,Low,FALSE,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0
330795765,Lisa,Davis,Lisa.Davis000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,14,30000,High,3.55,High,FALSE,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
480363707,Gary,Velez,Gary.Velez000@mymdc.net,Applied Artificial Intelligence,AI Engineer,13,30000,High,3.78,High,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
423604203,Glenn,Collins,Glenn.Collins000@mymdc.net,Applied Artificial Intelligence,AI Engineer,2,30000,High,2.63,Low,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626201412,Jennifer,Mayer,Jennifer.Mayer000@mymdc.net,Data Analytics,Data Scientist,36,85981,High,3.56,High,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
192335256,Mary,Jones,Mary.Jones000@mymdc.net,Applied Artificial Intelligence,AI Engineer,38,85174,High,2.96,Low,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562133880,Brittany,Davies,Brittany.Davies000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,36,96024,High,2.36,Very Low,TRUE,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
958832445,John,Harris,John.Harris000@mymdc.net,Data Analytics,Marketing Analyst,8,86736,High,3.88,High,TRUE,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
319607568,Krista,Jones,Krista.Jones000@mymdc.net,Data Analytics,Data Analyst,30,30000,High,3.97,High,FALSE,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
652578523,Hannah,Bryant,Hannah.Bryant000@mymdc.net,Data Analytics,Business Intelligence Analyst,3,30000,High,3.3,Medium,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
140203889,Robert,Khan,Robert.Khan000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,1,30000,High,2.27,Very Low,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209702693,Lauren,Murray,Lauren.Murray000@mymdc.net,Data Analytics,Data Scientist,37,30000,High,3.27,Medium,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
640445790,Samantha,Branch,Samantha.Branch000@mymdc.net,Applied Artificial Intelligence,AI Engineer,29,105584,High,2.06,Very Low,TRUE,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1
620416607,Darlene,Day,Darlene.Day000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,7,102598,High,2.33,Very Low,TRUE,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
690689529,Anthony,Moore,Anthony.Moore000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,5,100368,High,2.18,Very Low,TRUE,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
678944605,Deborah,Welch,Deborah.Welch000@mymdc.net,Data Analytics,Marketing Analyst,3,77429,Medium,2.96,Low,TRUE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
985124425,Marvin,Mcconnell,Marvin.Mcconnell000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,24,30000,High,3.1,Medium,FALSE,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
698716788,Rachel,Bond,Rachel.Bond000@mymdc.net,Data Analytics,Data Scientist,20,30000,High,2.78,Low,FALSE,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
459731042,Brandon,Peters,Brandon.Peters000@mymdc.net,Data Analytics,Business Intelligence Analyst,32,86609,High,2.02,Very Low,TRUE,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1
622306853,Michael,Rodriguez,Michael.Rodriguez000@mymdc.net,Data Analytics,Marketing Analyst,13,88077,High,3.05,Medium,TRUE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
704714463,Brian,Brooks,Brian.Brooks000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,3,99803,High,2.2,Very Low,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
278126679,Samuel,Ramos,Samuel.Ramos000@mymdc.net,Data Analytics,Marketing Analyst,29,30000,High,2.99,Low,FALSE,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
243177221,Ashley,Ford,Ashley.Ford000@mymdc.net,Applied Artificial Intelligence,AI Engineer,20,30000,High,2.85,Low,FALSE,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1
108517214,Jessica,Morris,Jessica.Morris000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,33,90611,High,3.06,Medium,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1
547773425,Jacqueline,Little,Jacqueline.Little000@mymdc.net,Data Analytics,Marketing Analyst,16,84996,High,3.46,Medium,TRUE,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
868332388,Jorge,Thomas,Jorge.Thomas000@mymdc.net,Data Analytics,Data Analyst,3,30000,High,2.08,Very Low,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
461508567,Troy,Wells,Troy.Wells000@mymdc.net,Data Analytics,Data Analyst,11,30000,High,2.07,Very Low,FALSE,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
413133043,Tamara,Smith,Tamara.Smith000@mymdc.net,Data Analytics,Data Analyst,21,30000,High,2.96,Low,FALSE,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1
804241108,Robert,Olson,Robert.Olson000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,33,30000,High,2.05,Very Low,FALSE,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
484476438,Michael,Moss,Michael.Moss000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,17,109652,High,2.82,Low,TRUE,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0
936791559,Cassandra,Ross,Cassandra.Ross000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,33,81968,High,3.78,High,TRUE,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
371768950,Timothy,Hutchinson,Timothy.Hutchinson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,38,30000,High,2.07,Very Low,FALSE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
998613626,Lydia,Berg,Lydia.Berg000@mymdc.net,Data Analytics,Data Analyst,12,87866,High,3.16,Medium,TRUE,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
877157702,Thomas,Flores,Thomas.Flores000@mymdc.net,Data Analytics,Business Intelligence Analyst,22,30000,High,3,Low,FALSE,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
678737486,Christopher,Tate,Christopher.Tate000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,31,30000,High,3.8,High,FALSE,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
541414748,Billy,Brown,Billy.Brown000@mymdc.net,Data Analytics,Data Scientist,32,30000,High,2.31,Very Low,FALSE,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
444735802,Anthony,Davis,Anthony.Davis000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,38,30000,High,3.15,Medium,FALSE,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
966848006,Amy,Porter,Amy.Porter000@mymdc.net,Data Analytics,Data Scientist,22,86657,High,2.05,Very Low,TRUE,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
293487107,Levi,Duran,Levi.Duran000@mymdc.net,Applied Artificial Intelligence,AI Engineer,18,94321,High,2.14,Very Low,TRUE,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1
844973037,Crystal,Montgomery,Crystal.Montgomery000@mymdc.net,Data Analytics,Business Intelligence Analyst,35,30000,High,2.07,Very Low,FALSE,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
276334003,Patricia,Davis,Patricia.Davis000@mymdc.net,Data Analytics,Business Intelligence Analyst,11,69012,Medium,3.74,High,TRUE,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
411551712,Matthew,Garcia,Matthew.Garcia000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,33,30000,High,3.13,Medium,FALSE,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
917605448,Paul,Cole,Paul.Cole000@mymdc.net,Data Analytics,Data Analyst,13,67752,Medium,3.09,Medium,TRUE,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
714387942,Brian,Garcia,Brian.Garcia000@mymdc.net,Data Analytics,Marketing Analyst,8,65045,Medium,2.86,Low,TRUE,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
596146759,Susan,Roman,Susan.Roman000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,37,30000,High,2.29,Very Low,FALSE,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
457385396,Wanda,Frye,Wanda.Frye000@mymdc.net,Data Analytics,Business Intelligence Analyst,31,30000,High,3.82,High,FALSE,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1
353464649,Christie,Graham,Christie.Graham000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,6,106210,High,3.19,Medium,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
719131792,Carly,Davis,Carly.Davis000@mymdc.net,Applied Artificial Intelligence,AI Engineer,1,30000,High,3.81,High,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181937835,Dale,Glass,Dale.Glass000@mymdc.net,Data Analytics,Business Intelligence Analyst,5,30000,High,2.65,Low,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147182818,Billy,Turner,Billy.Turner000@mymdc.net,Data Analytics,Data Scientist,6,73003,Medium,3.25,Medium,TRUE,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
667117575,Alexander,Austin,Alexander.Austin000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,22,108824,High,2.62,Low,TRUE,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
928251875,James,Lam,James.Lam000@mymdc.net,Applied Artificial Intelligence,AI Engineer,18,30000,High,2.13,Very Low,FALSE,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0
421147506,Eric,Johnson,Eric.Johnson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,7,30000,High,3.24,Medium,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
112205734,Mary,Douglas,Mary.Douglas000@mymdc.net,Data Analytics,Business Intelligence Analyst,32,93961,High,3.13,Medium,TRUE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
898327935,Pamela,Hall,Pamela.Hall000@mymdc.net,Applied Artificial Intelligence,AI Engineer,25,98734,High,2.61,Low,TRUE,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
391634362,Gerald,Burns,Gerald.Burns000@mymdc.net,Data Analytics,Data Analyst,39,30000,High,3.03,Medium,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115348682,Stephanie,Bates,Stephanie.Bates000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,32,30000,High,2.9,Low,FALSE,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
586892342,Sarah,Long,Sarah.Long000@mymdc.net,Data Analytics,Business Intelligence Analyst,8,30000,High,2.32,Very Low,FALSE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
718247014,Patrick,Walton,Patrick.Walton000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,25,84372,High,2.43,Very Low,TRUE,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
708411102,Debra,Oconnell,Debra.Oconnell000@mymdc.net,Data Analytics,Marketing Analyst,21,71384,Medium,3.29,Medium,TRUE,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1
207431788,Robert,Wright,Robert.Wright000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,23,92197,High,3.9,High,TRUE,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
933427446,Erica,Brown,Erica.Brown000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,18,30000,High,2.98,Low,FALSE,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
100878301,Cynthia,Lee,Cynthia.Lee000@mymdc.net,Data Analytics,Data Scientist,24,30000,High,2.4,Very Low,FALSE,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
467408288,Robert,Mason,Robert.Mason000@mymdc.net,Data Analytics,Business Intelligence Analyst,35,87834,High,3.28,Medium,TRUE,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
265408960,Scott,Buck,Scott.Buck000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,39,109107,High,2.17,Very Low,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
391899393,Holly,Rivera,Holly.Rivera000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,23,30000,High,2.25,Very Low,FALSE,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
491229603,Sharon,Walton,Sharon.Walton000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,23,30000,High,2.99,Low,FALSE,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0
306663423,Hailey,Gonzalez,Hailey.Gonzalez000@mymdc.net,Applied Artificial Intelligence,AI Engineer,13,94065,High,2.69,Low,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
875807588,Andrew,Murphy,Andrew.Murphy000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,1,103663,High,3.27,Medium,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270996111,Ryan,Tran,Ryan.Tran000@mymdc.net,Data Analytics,Data Analyst,37,30000,High,3.74,High,FALSE,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
799607988,Lisa,Vaughn,Lisa.Vaughn000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,31,94909,High,3.4,Medium,TRUE,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
525156035,Emily,Martin,Emily.Martin000@mymdc.net,Data Analytics,Operations Analyst,26,75016,Medium,2.32,Very Low,TRUE,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1
119405136,Rebecca,Murphy,Rebecca.Murphy000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,30,93590,High,3.01,Medium,TRUE,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
148474911,Jeffrey,Anderson,Jeffrey.Anderson000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,6,30000,High,3.38,Medium,FALSE,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315413660,Sean,Obrien,Sean.Obrien000@mymdc.net,Data Analytics,Business Intelligence Analyst,38,81856,High,3.7,High,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
325517454,Ashley,Shelton,Ashley.Shelton000@mymdc.net,Data Analytics,Operations Analyst,30,87631,High,2.46,Very Low,TRUE,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
133275808,Haley,King,Haley.King000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,21,96114,High,2.35,Very Low,TRUE,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0
694793162,Mark,Nguyen,Mark.Nguyen000@mymdc.net,Data Analytics,Data Scientist,31,30000,High,3.65,High,FALSE,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
191803003,Tracie,Crosby,Tracie.Crosby000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,20,80862,High,2.18,Very Low,TRUE,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
851579523,Marie,Guzman,Marie.Guzman000@mymdc.net,Data Analytics,Marketing Analyst,13,30000,High,2.09,Very Low,FALSE,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
526533840,Ashley,Garcia,Ashley.Garcia000@mymdc.net,Data Analytics,Business Intelligence Analyst,35,30000,High,3.15,Medium,FALSE,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
956412400,Mathew,Weiss,Mathew.Weiss000@mymdc.net,Data Analytics,Operations Analyst,16,30000,High,2.75,Low,FALSE,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
342215199,Michael,Lowe,Michael.Lowe000@mymdc.net,Data Analytics,Data Scientist,2,30000,High,3.03,Medium,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
443682595,Crystal,Gibson,Crystal.Gibson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,37,30000,High,2.28,Very Low,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
133389177,Kimberly,Brown,Kimberly.Brown000@mymdc.net,Applied Artificial Intelligence,AI Engineer,6,30000,High,3.27,Medium,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
